Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:11:52.578000,ALO,14,0 days 00:01:31.304000,3.0,1.0,,,0 days 00:00:30.619000,0 days 00:00:24.376000,0 days 00:00:36.309000,0 days 00:10:51.913000,0 days 00:11:16.289000,0 days 00:11:52.598000,263.0,281.0,283.0,280.0,True,ULTRASOFT,2.0,True,McLaren,0 days 00:10:21.274000,,1,10.0,False,,False,True,0,0
0 days 00:13:23.129000,ALO,14,0 days 00:01:30.551000,4.0,1.0,,,0 days 00:00:30.031000,0 days 00:00:24.386000,0 days 00:00:36.134000,0 days 00:12:22.629000,0 days 00:12:47.015000,0 days 00:13:23.149000,268.0,285.0,284.0,288.0,True,ULTRASOFT,3.0,True,McLaren,0 days 00:11:52.578000,,1,10.0,False,,False,True,0,0
0 days 00:14:55.039000,ALO,14,0 days 00:01:31.910000,5.0,1.0,,,0 days 00:00:30.524000,0 days 00:00:24.550000,0 days 00:00:36.836000,0 days 00:13:53.673000,0 days 00:14:18.223000,0 days 00:14:55.059000,263.0,286.0,281.0,283.0,False,ULTRASOFT,4.0,True,McLaren,0 days 00:13:23.129000,,2,10.0,False,,False,True,0,0
0 days 00:16:26.770000,ALO,14,0 days 00:01:31.731000,6.0,1.0,,,0 days 00:00:30.531000,0 days 00:00:24.504000,0 days 00:00:36.696000,0 days 00:15:25.590000,0 days 00:15:50.094000,0 days 00:16:26.790000,265.0,286.0,282.0,266.0,False,ULTRASOFT,5.0,True,McLaren,0 days 00:14:55.039000,,2,10.0,False,,False,True,0,0
0 days 00:17:57.937000,ALO,14,0 days 00:01:31.167000,7.0,1.0,,,0 days 00:00:30.449000,0 days 00:00:24.307000,0 days 00:00:36.411000,0 days 00:16:57.239000,0 days 00:17:21.546000,0 days 00:17:57.957000,261.0,284.0,281.0,263.0,False,ULTRASOFT,6.0,True,McLaren,0 days 00:16:26.770000,,2,10.0,False,,False,True,0,0
0 days 00:19:28.863000,ALO,14,0 days 00:01:30.926000,8.0,1.0,,,0 days 00:00:30.468000,0 days 00:00:24.244000,0 days 00:00:36.214000,0 days 00:18:28.425000,0 days 00:18:52.669000,0 days 00:19:28.883000,262.0,279.0,280.0,266.0,False,ULTRASOFT,7.0,True,McLaren,0 days 00:17:57.937000,,1,10.0,False,,False,True,0,0
0 days 00:20:59.270000,ALO,14,0 days 00:01:30.407000,9.0,1.0,,,0 days 00:00:30.157000,0 days 00:00:24.264000,0 days 00:00:35.986000,0 days 00:19:59.040000,0 days 00:20:23.304000,0 days 00:20:59.290000,263.0,282.0,281.0,279.0,True,ULTRASOFT,8.0,True,McLaren,0 days 00:19:28.863000,,1,10.0,False,,False,True,0,0
0 days 00:22:30.255000,ALO,14,0 days 00:01:30.985000,10.0,1.0,,,0 days 00:00:30.494000,0 days 00:00:24.281000,0 days 00:00:36.210000,0 days 00:21:29.784000,0 days 00:21:54.065000,0 days 00:22:30.275000,268.0,291.0,294.0,270.0,False,ULTRASOFT,9.0,True,McLaren,0 days 00:20:59.270000,,2,10.0,False,,False,True,0,0
0 days 00:24:01.127000,ALO,14,0 days 00:01:30.872000,11.0,1.0,,,0 days 00:00:30.164000,0 days 00:00:24.482000,0 days 00:00:36.226000,0 days 00:23:00.439000,0 days 00:23:24.921000,0 days 00:24:01.147000,264.0,283.0,280.0,292.0,False,ULTRASOFT,10.0,True,McLaren,0 days 00:22:30.255000,,1,10.0,False,,False,True,0,0
0 days 00:25:31.619000,ALO,14,0 days 00:01:30.492000,12.0,1.0,,,0 days 00:00:30.188000,0 days 00:00:24.227000,0 days 00:00:36.077000,0 days 00:24:31.335000,0 days 00:24:55.562000,0 days 00:25:31.639000,266.0,285.0,281.0,275.0,False,ULTRASOFT,11.0,True,McLaren,0 days 00:24:01.127000,,1,10.0,False,,False,True,0,0
0 days 00:27:01.790000,ALO,14,0 days 00:01:30.171000,13.0,1.0,,,0 days 00:00:30.141000,0 days 00:00:24.071000,0 days 00:00:35.959000,0 days 00:26:01.780000,0 days 00:26:25.851000,0 days 00:27:01.810000,263.0,282.0,281.0,284.0,True,ULTRASOFT,12.0,True,McLaren,0 days 00:25:31.619000,,1,10.0,False,,False,True,0,0
0 days 00:28:31.859000,ALO,14,0 days 00:01:30.069000,14.0,1.0,,,0 days 00:00:30.134000,0 days 00:00:24.198000,0 days 00:00:35.737000,0 days 00:27:31.944000,0 days 00:27:56.142000,0 days 00:28:31.879000,266.0,285.0,282.0,281.0,True,ULTRASOFT,13.0,True,McLaren,0 days 00:27:01.790000,,1,10.0,False,,False,True,0,0
0 days 00:30:02.360000,ALO,14,0 days 00:01:30.501000,15.0,1.0,,,0 days 00:00:30.295000,0 days 00:00:24.119000,0 days 00:00:36.087000,0 days 00:29:02.174000,0 days 00:29:26.293000,0 days 00:30:02.380000,261.0,284.0,280.0,274.0,False,ULTRASOFT,14.0,True,McLaren,0 days 00:28:31.859000,,1,10.0,False,,False,True,0,0
0 days 00:31:32.345000,ALO,14,0 days 00:01:29.985000,16.0,1.0,,,0 days 00:00:29.960000,0 days 00:00:24.088000,0 days 00:00:35.937000,0 days 00:30:32.340000,0 days 00:30:56.428000,0 days 00:31:32.365000,260.0,286.0,282.0,272.0,True,ULTRASOFT,15.0,True,McLaren,0 days 00:30:02.360000,,1,10.0,False,,False,True,0,0
0 days 00:33:02.611000,ALO,14,0 days 00:01:30.266000,17.0,1.0,,,0 days 00:00:30.166000,0 days 00:00:24.181000,0 days 00:00:35.919000,0 days 00:32:02.531000,0 days 00:32:26.712000,0 days 00:33:02.631000,261.0,285.0,282.0,,False,ULTRASOFT,16.0,True,McLaren,0 days 00:31:32.345000,,1,10.0,False,,False,True,0,0
0 days 00:34:32.793000,ALO,14,0 days 00:01:30.182000,18.0,1.0,,,0 days 00:00:30.081000,0 days 00:00:24.169000,0 days 00:00:35.932000,0 days 00:33:32.712000,0 days 00:33:56.881000,0 days 00:34:32.813000,267.0,281.0,282.0,,False,ULTRASOFT,17.0,True,McLaren,0 days 00:33:02.611000,,1,10.0,False,,False,True,0,0
0 days 00:36:02.390000,ALO,14,0 days 00:01:29.597000,19.0,1.0,,,0 days 00:00:30.043000,0 days 00:00:24.003000,0 days 00:00:35.551000,0 days 00:35:02.856000,0 days 00:35:26.859000,0 days 00:36:02.410000,268.0,285.0,282.0,271.0,True,ULTRASOFT,18.0,True,McLaren,0 days 00:34:32.793000,,1,10.0,False,,False,True,0,0
0 days 00:37:32.007000,ALO,14,0 days 00:01:29.617000,20.0,1.0,,,0 days 00:00:29.970000,0 days 00:00:23.960000,0 days 00:00:35.687000,0 days 00:36:32.380000,0 days 00:36:56.340000,0 days 00:37:32.027000,267.0,290.0,283.0,285.0,False,ULTRASOFT,19.0,True,McLaren,0 days 00:36:02.390000,,1,10.0,False,,False,True,0,0
0 days 00:39:01.872000,ALO,14,0 days 00:01:29.865000,21.0,1.0,,,0 days 00:00:30.151000,0 days 00:00:23.997000,0 days 00:00:35.717000,0 days 00:38:02.178000,0 days 00:38:26.175000,0 days 00:39:01.892000,270.0,294.0,292.0,288.0,False,ULTRASOFT,20.0,True,McLaren,0 days 00:37:32.007000,,1,9.0,False,,False,True,1,0
0 days 00:40:31.498000,ALO,14,0 days 00:01:29.626000,22.0,1.0,,,0 days 00:00:30.021000,0 days 00:00:24.244000,0 days 00:00:35.361000,0 days 00:39:31.913000,0 days 00:39:56.157000,0 days 00:40:31.518000,268.0,282.0,280.0,298.0,False,ULTRASOFT,21.0,True,McLaren,0 days 00:39:01.872000,,1,7.0,False,,False,True,1,0
0 days 00:42:00.301000,ALO,14,0 days 00:01:28.803000,23.0,1.0,,,0 days 00:00:29.590000,0 days 00:00:23.930000,0 days 00:00:35.283000,0 days 00:41:01.108000,0 days 00:41:25.038000,0 days 00:42:00.321000,269.0,284.0,279.0,285.0,True,ULTRASOFT,22.0,True,McLaren,0 days 00:40:31.498000,,2,7.0,False,,False,True,0,0
0 days 00:43:29.478000,ALO,14,0 days 00:01:29.177000,24.0,1.0,,,0 days 00:00:29.929000,0 days 00:00:23.866000,0 days 00:00:35.382000,0 days 00:42:30.250000,0 days 00:42:54.116000,0 days 00:43:29.498000,270.0,288.0,280.0,284.0,False,ULTRASOFT,23.0,True,McLaren,0 days 00:42:00.301000,,2,5.0,False,,False,True,1,0
0 days 00:44:58.615000,ALO,14,0 days 00:01:29.137000,25.0,1.0,,,0 days 00:00:29.631000,0 days 00:00:24.002000,0 days 00:00:35.504000,0 days 00:43:59.129000,0 days 00:44:23.131000,0 days 00:44:58.635000,268.0,285.0,280.0,,False,ULTRASOFT,24.0,True,McLaren,0 days 00:43:29.478000,,2,5.0,False,,False,True,0,0
0 days 00:47:19.145000,ALO,14,0 days 00:02:20.530000,26.0,1.0,,0 days 00:46:59.732000,0 days 00:00:42.712000,0 days 00:00:32.073000,0 days 00:01:05.745000,0 days 00:45:41.347000,0 days 00:46:13.420000,0 days 00:47:19.165000,168.0,205.0,,246.0,False,ULTRASOFT,25.0,True,McLaren,0 days 00:44:58.615000,,26,5.0,False,,False,False,0,1
0 days 00:49:29.302000,ALO,14,0 days 00:02:10.157000,27.0,2.0,0 days 00:47:21.957000,,0 days 00:00:46.515000,0 days 00:00:34.010000,0 days 00:00:49.632000,0 days 00:48:05.680000,0 days 00:48:39.690000,0 days 00:49:29.322000,202.0,200.0,217.0,217.0,False,SOFT,1.0,True,McLaren,0 days 00:47:19.145000,,64,6.0,False,,False,False,1,0
0 days 00:51:32.311000,ALO,14,0 days 00:02:03.009000,28.0,2.0,,,0 days 00:00:39.948000,0 days 00:00:34.739000,0 days 00:00:48.322000,0 days 00:50:09.270000,0 days 00:50:44.009000,0 days 00:51:32.331000,181.0,196.0,201.0,158.0,False,SOFT,2.0,True,McLaren,0 days 00:49:29.302000,,4,6.0,False,,False,False,0,0
0 days 00:53:21.620000,ALO,14,0 days 00:01:49.309000,29.0,2.0,,,0 days 00:00:36.931000,0 days 00:00:28.316000,0 days 00:00:44.062000,0 days 00:52:09.262000,0 days 00:52:37.578000,0 days 00:53:21.640000,240.0,264.0,255.0,205.0,False,SOFT,3.0,True,McLaren,0 days 00:51:32.311000,,4,6.0,False,,False,False,0,0
0 days 00:55:19.879000,ALO,14,0 days 00:01:58.259000,30.0,2.0,,,0 days 00:00:34.246000,0 days 00:00:28.401000,0 days 00:00:55.612000,0 days 00:53:55.886000,0 days 00:54:24.287000,0 days 00:55:19.899000,251.0,173.0,197.0,189.0,False,SOFT,4.0,True,McLaren,0 days 00:53:21.620000,,4,6.0,False,,False,False,0,0
0 days 00:57:31.884000,ALO,14,0 days 00:02:12.005000,31.0,2.0,,,0 days 00:00:42.078000,0 days 00:00:36.104000,0 days 00:00:53.823000,0 days 00:56:01.977000,0 days 00:56:38.081000,0 days 00:57:31.904000,127.0,212.0,290.0,211.0,False,SOFT,5.0,True,McLaren,0 days 00:55:19.879000,,4,5.0,False,,False,False,1,0
0 days 00:59:02.072000,ALO,14,0 days 00:01:30.188000,32.0,2.0,,,0 days 00:00:30.557000,0 days 00:00:23.946000,0 days 00:00:35.685000,0 days 00:58:02.461000,0 days 00:58:26.407000,0 days 00:59:02.092000,268.0,295.0,280.0,257.0,False,SOFT,6.0,True,McLaren,0 days 00:57:31.884000,,1,5.0,False,,False,False,0,0
0 days 01:00:31.115000,ALO,14,0 days 00:01:29.043000,33.0,2.0,,,0 days 00:00:29.808000,0 days 00:00:23.744000,0 days 00:00:35.491000,0 days 00:59:31.900000,0 days 00:59:55.644000,0 days 01:00:31.135000,269.0,288.0,279.0,279.0,False,SOFT,7.0,True,McLaren,0 days 00:59:02.072000,,1,5.0,False,,False,True,0,0
0 days 01:02:00.320000,ALO,14,0 days 00:01:29.205000,34.0,2.0,,,0 days 00:00:30.033000,0 days 00:00:23.848000,0 days 00:00:35.324000,0 days 01:01:01.168000,0 days 01:01:25.016000,0 days 01:02:00.340000,266.0,282.0,280.0,280.0,False,SOFT,8.0,True,McLaren,0 days 01:00:31.115000,,1,5.0,False,,False,True,0,0
0 days 01:03:28.947000,ALO,14,0 days 00:01:28.627000,35.0,2.0,,,0 days 00:00:29.766000,0 days 00:00:23.787000,0 days 00:00:35.074000,0 days 01:02:30.106000,0 days 01:02:53.893000,0 days 01:03:28.967000,269.0,285.0,279.0,282.0,True,SOFT,9.0,True,McLaren,0 days 01:02:00.320000,,1,5.0,False,,False,True,0,0
0 days 01:04:57.327000,ALO,14,0 days 00:01:28.380000,36.0,2.0,,,0 days 00:00:29.606000,0 days 00:00:23.729000,0 days 00:00:35.045000,0 days 01:03:58.573000,0 days 01:04:22.302000,0 days 01:04:57.347000,270.0,286.0,277.0,281.0,True,SOFT,10.0,True,McLaren,0 days 01:03:28.947000,,1,5.0,False,,False,True,0,0
0 days 01:06:25.778000,ALO,14,0 days 00:01:28.451000,37.0,2.0,,,0 days 00:00:29.597000,0 days 00:00:23.772000,0 days 00:00:35.082000,0 days 01:05:26.944000,0 days 01:05:50.716000,0 days 01:06:25.798000,,283.0,277.0,279.0,False,SOFT,11.0,True,McLaren,0 days 01:04:57.327000,,1,5.0,False,,False,True,0,0
0 days 01:07:54.182000,ALO,14,0 days 00:01:28.404000,38.0,2.0,,,0 days 00:00:29.579000,0 days 00:00:23.713000,0 days 00:00:35.112000,0 days 01:06:55.377000,0 days 01:07:19.090000,0 days 01:07:54.202000,,284.0,278.0,281.0,False,SOFT,12.0,True,McLaren,0 days 01:06:25.778000,,1,5.0,False,,False,True,0,0
0 days 01:09:22.344000,ALO,14,0 days 00:01:28.162000,39.0,2.0,,,0 days 00:00:29.468000,0 days 00:00:23.712000,0 days 00:00:34.982000,0 days 01:08:23.670000,0 days 01:08:47.382000,0 days 01:09:22.364000,,284.0,277.0,278.0,True,SOFT,13.0,True,McLaren,0 days 01:07:54.182000,,1,5.0,False,,False,True,0,0
0 days 01:10:50.623000,ALO,14,0 days 00:01:28.279000,40.0,2.0,,,0 days 00:00:29.490000,0 days 00:00:23.869000,0 days 00:00:34.920000,0 days 01:09:51.854000,0 days 01:10:15.723000,0 days 01:10:50.643000,268.0,282.0,275.0,282.0,False,SOFT,14.0,True,McLaren,0 days 01:09:22.344000,,1,5.0,False,,False,True,0,0
0 days 01:12:18.703000,ALO,14,0 days 00:01:28.080000,41.0,2.0,,,0 days 00:00:29.482000,0 days 00:00:23.714000,0 days 00:00:34.884000,0 days 01:11:20.125000,0 days 01:11:43.839000,0 days 01:12:18.723000,270.0,284.0,277.0,276.0,True,SOFT,15.0,True,McLaren,0 days 01:10:50.623000,,1,5.0,False,,False,True,0,0
0 days 01:13:46.639000,ALO,14,0 days 00:01:27.936000,42.0,2.0,,,0 days 00:00:29.308000,0 days 00:00:23.611000,0 days 00:00:35.017000,0 days 01:12:48.031000,0 days 01:13:11.642000,0 days 01:13:46.659000,271.0,283.0,278.0,279.0,True,SOFT,16.0,True,McLaren,0 days 01:12:18.703000,,1,5.0,False,,False,True,0,0
0 days 01:15:14.659000,ALO,14,0 days 00:01:28.020000,43.0,2.0,,,0 days 00:00:29.410000,0 days 00:00:23.707000,0 days 00:00:34.903000,0 days 01:14:16.069000,0 days 01:14:39.776000,0 days 01:15:14.679000,269.0,283.0,278.0,,False,SOFT,17.0,True,McLaren,0 days 01:13:46.639000,,1,5.0,False,,False,True,0,0
0 days 01:16:42.755000,ALO,14,0 days 00:01:28.096000,44.0,2.0,,,0 days 00:00:29.534000,0 days 00:00:23.630000,0 days 00:00:34.932000,0 days 01:15:44.213000,0 days 01:16:07.843000,0 days 01:16:42.775000,,284.0,278.0,277.0,False,SOFT,18.0,True,McLaren,0 days 01:15:14.659000,,1,5.0,False,,False,True,0,0
0 days 01:18:10.929000,ALO,14,0 days 00:01:28.174000,45.0,2.0,,,0 days 00:00:29.646000,0 days 00:00:23.679000,0 days 00:00:34.849000,0 days 01:17:12.421000,0 days 01:17:36.100000,0 days 01:18:10.949000,268.0,283.0,279.0,,False,SOFT,19.0,True,McLaren,0 days 01:16:42.755000,,1,5.0,False,,False,True,0,0
0 days 01:19:39.135000,ALO,14,0 days 00:01:28.206000,46.0,2.0,,,0 days 00:00:29.415000,0 days 00:00:23.674000,0 days 00:00:35.117000,0 days 01:18:40.364000,0 days 01:19:04.038000,0 days 01:19:39.155000,269.0,285.0,278.0,,False,SOFT,20.0,True,McLaren,0 days 01:18:10.929000,,1,5.0,False,,False,True,0,0
0 days 01:21:07.129000,ALO,14,0 days 00:01:27.994000,47.0,2.0,,,0 days 00:00:29.419000,0 days 00:00:23.626000,0 days 00:00:34.949000,0 days 01:20:08.574000,0 days 01:20:32.200000,0 days 01:21:07.149000,,284.0,279.0,278.0,False,SOFT,21.0,True,McLaren,0 days 01:19:39.135000,,1,5.0,False,,False,True,0,0
0 days 01:22:35.554000,ALO,14,0 days 00:01:28.425000,48.0,2.0,,,0 days 00:00:29.575000,0 days 00:00:23.862000,0 days 00:00:34.988000,0 days 01:21:36.724000,0 days 01:22:00.586000,0 days 01:22:35.574000,267.0,281.0,280.0,277.0,False,SOFT,22.0,True,McLaren,0 days 01:21:07.129000,,1,5.0,False,,False,True,0,0
0 days 01:24:03.474000,ALO,14,0 days 00:01:27.920000,49.0,2.0,,,0 days 00:00:29.369000,0 days 00:00:23.677000,0 days 00:00:34.874000,0 days 01:23:04.943000,0 days 01:23:28.620000,0 days 01:24:03.494000,269.0,281.0,279.0,278.0,True,SOFT,23.0,True,McLaren,0 days 01:22:35.554000,,1,5.0,False,,False,True,0,0
0 days 01:25:31.151000,ALO,14,0 days 00:01:27.677000,50.0,2.0,,,0 days 00:00:29.308000,0 days 00:00:23.676000,0 days 00:00:34.693000,0 days 01:24:32.802000,0 days 01:24:56.478000,0 days 01:25:31.171000,,282.0,278.0,,True,SOFT,24.0,True,McLaren,0 days 01:24:03.474000,,1,5.0,False,,False,True,0,0
0 days 01:26:58.502000,ALO,14,0 days 00:01:27.351000,51.0,2.0,,,0 days 00:00:29.236000,0 days 00:00:23.495000,0 days 00:00:34.620000,0 days 01:26:00.407000,0 days 01:26:23.902000,0 days 01:26:58.522000,271.0,283.0,279.0,,True,SOFT,25.0,True,McLaren,0 days 01:25:31.151000,,1,5.0,False,,False,True,0,0
0 days 01:28:26.048000,ALO,14,0 days 00:01:27.546000,52.0,2.0,,,0 days 00:00:29.292000,0 days 00:00:23.583000,0 days 00:00:34.671000,0 days 01:27:27.814000,0 days 01:27:51.397000,0 days 01:28:26.068000,270.0,285.0,278.0,279.0,False,SOFT,26.0,True,McLaren,0 days 01:26:58.502000,,1,5.0,False,,False,True,0,0
0 days 01:29:53.473000,ALO,14,0 days 00:01:27.425000,53.0,2.0,,,0 days 00:00:29.296000,0 days 00:00:23.623000,0 days 00:00:34.506000,0 days 01:28:55.364000,0 days 01:29:18.987000,0 days 01:29:53.493000,272.0,287.0,280.0,281.0,False,SOFT,27.0,True,McLaren,0 days 01:28:26.048000,,1,5.0,False,,False,True,0,0
0 days 01:31:20.593000,ALO,14,0 days 00:01:27.120000,54.0,2.0,,,0 days 00:00:29.196000,0 days 00:00:23.406000,0 days 00:00:34.518000,0 days 01:30:22.689000,0 days 01:30:46.095000,0 days 01:31:20.613000,270.0,288.0,279.0,,True,SOFT,28.0,True,McLaren,0 days 01:29:53.473000,,1,5.0,False,,False,True,0,0
0 days 01:32:47.747000,ALO,14,0 days 00:01:27.154000,55.0,2.0,,,0 days 00:00:29.205000,0 days 00:00:23.495000,0 days 00:00:34.454000,0 days 01:31:49.818000,0 days 01:32:13.313000,0 days 01:32:47.767000,272.0,286.0,279.0,,False,SOFT,29.0,True,McLaren,0 days 01:31:20.593000,,1,5.0,False,,False,True,0,0
0 days 01:34:15.029000,ALO,14,0 days 00:01:27.282000,56.0,2.0,,,0 days 00:00:29.072000,0 days 00:00:23.566000,0 days 00:00:34.644000,0 days 01:33:16.839000,0 days 01:33:40.405000,0 days 01:34:15.049000,271.0,286.0,279.0,,False,SOFT,30.0,True,McLaren,0 days 01:32:47.747000,,1,5.0,False,,False,True,0,0
0 days 01:35:42.007000,ALO,14,0 days 00:01:26.978000,57.0,2.0,,,0 days 00:00:28.976000,0 days 00:00:23.486000,0 days 00:00:34.516000,0 days 01:34:44.025000,0 days 01:35:07.511000,0 days 01:35:42.027000,272.0,292.0,280.0,283.0,True,SOFT,31.0,True,McLaren,0 days 01:34:15.029000,,1,5.0,False,,False,True,0,0
0 days 01:37:09.350000,ALO,14,0 days 00:01:27.343000,58.0,2.0,,,0 days 00:00:29.255000,0 days 00:00:23.521000,0 days 00:00:34.567000,0 days 01:36:11.282000,0 days 01:36:34.803000,0 days 01:37:09.370000,269.0,292.0,276.0,278.0,False,SOFT,32.0,True,McLaren,0 days 01:35:42.007000,,1,5.0,False,,False,True,0,0
0 days 00:08:53.765000,LEC,16,0 days 00:01:45.584000,1.0,,0 days 00:00:04.103000,,,0 days 00:00:25.641000,0 days 00:00:37.954000,,0 days 00:08:16.546000,0 days 00:08:54.434000,260.0,299.0,288.0,229.0,False,nan,,True,Sauber,0 days 00:07:07.988000,,1,18.0,False,,False,False,1,0
0 days 00:10:27.540000,LEC,16,0 days 00:01:33.775000,2.0,1.0,,,0 days 00:00:31.554000,0 days 00:00:25.095000,0 days 00:00:37.126000,0 days 00:09:25.334000,0 days 00:09:50.429000,0 days 00:10:27.555000,262.0,288.0,287.0,272.0,True,SUPERSOFT,1.0,True,Sauber,0 days 00:08:53.765000,,1,18.0,False,,False,True,0,0
0 days 00:11:59.945000,LEC,16,0 days 00:01:32.405000,3.0,1.0,,,0 days 00:00:30.785000,0 days 00:00:24.693000,0 days 00:00:36.927000,0 days 00:10:58.340000,0 days 00:11:23.033000,0 days 00:11:59.960000,267.0,292.0,301.0,293.0,True,SUPERSOFT,2.0,True,Sauber,0 days 00:10:27.540000,,1,18.0,False,,False,True,0,0
0 days 00:13:33.073000,LEC,16,0 days 00:01:33.128000,4.0,1.0,,,0 days 00:00:31.427000,0 days 00:00:24.829000,0 days 00:00:36.872000,0 days 00:12:31.387000,0 days 00:12:56.216000,0 days 00:13:33.088000,262.0,289.0,288.0,312.0,False,SUPERSOFT,3.0,True,Sauber,0 days 00:11:59.945000,,1,18.0,False,,False,True,0,0
0 days 00:15:05.160000,LEC,16,0 days 00:01:32.087000,5.0,1.0,,,0 days 00:00:30.688000,0 days 00:00:24.666000,0 days 00:00:36.733000,0 days 00:14:03.776000,0 days 00:14:28.442000,0 days 00:15:05.175000,265.0,290.0,285.0,294.0,True,SUPERSOFT,4.0,True,Sauber,0 days 00:13:33.073000,,2,18.0,False,,False,True,0,0
0 days 00:16:42.675000,LEC,16,0 days 00:01:37.515000,6.0,1.0,,,0 days 00:00:30.759000,0 days 00:00:24.566000,0 days 00:00:42.190000,0 days 00:15:35.934000,0 days 00:16:00.500000,0 days 00:16:42.690000,266.0,292.0,287.0,293.0,False,SUPERSOFT,5.0,True,Sauber,0 days 00:15:05.160000,,2,17.0,False,,False,True,1,0
0 days 00:18:14.718000,LEC,16,0 days 00:01:32.043000,7.0,1.0,,,0 days 00:00:30.997000,0 days 00:00:24.533000,0 days 00:00:36.513000,0 days 00:17:13.687000,0 days 00:17:38.220000,0 days 00:18:14.733000,268.0,292.0,294.0,287.0,True,SUPERSOFT,6.0,True,Sauber,0 days 00:16:42.675000,,2,17.0,False,,False,True,0,0
0 days 00:19:46.577000,LEC,16,0 days 00:01:31.859000,8.0,1.0,,,0 days 00:00:30.742000,0 days 00:00:24.496000,0 days 00:00:36.621000,0 days 00:18:45.475000,0 days 00:19:09.971000,0 days 00:19:46.592000,266.0,288.0,286.0,301.0,True,SUPERSOFT,7.0,True,Sauber,0 days 00:18:14.718000,,1,17.0,False,,False,True,0,0
0 days 00:21:17.864000,LEC,16,0 days 00:01:31.287000,9.0,1.0,,,0 days 00:00:30.355000,0 days 00:00:24.430000,0 days 00:00:36.502000,0 days 00:20:16.947000,0 days 00:20:41.377000,0 days 00:21:17.879000,268.0,289.0,285.0,296.0,True,SUPERSOFT,8.0,True,Sauber,0 days 00:19:46.577000,,2,17.0,False,,False,True,0,0
0 days 00:22:48.841000,LEC,16,0 days 00:01:30.977000,10.0,1.0,,,0 days 00:00:30.375000,0 days 00:00:24.305000,0 days 00:00:36.297000,0 days 00:21:48.254000,0 days 00:22:12.559000,0 days 00:22:48.856000,267.0,289.0,285.0,295.0,True,SUPERSOFT,9.0,True,Sauber,0 days 00:21:17.864000,,1,17.0,False,,False,True,0,0
0 days 00:24:19.986000,LEC,16,0 days 00:01:31.145000,11.0,1.0,,,0 days 00:00:30.404000,0 days 00:00:24.376000,0 days 00:00:36.365000,0 days 00:23:19.260000,0 days 00:23:43.636000,0 days 00:24:20.001000,268.0,290.0,284.0,296.0,False,SUPERSOFT,10.0,True,Sauber,0 days 00:22:48.841000,,1,17.0,False,,False,True,0,0
0 days 00:25:50.878000,LEC,16,0 days 00:01:30.892000,12.0,1.0,,,0 days 00:00:30.280000,0 days 00:00:24.255000,0 days 00:00:36.357000,0 days 00:24:50.281000,0 days 00:25:14.536000,0 days 00:25:50.893000,,290.0,284.0,294.0,True,SUPERSOFT,11.0,True,Sauber,0 days 00:24:19.986000,,1,17.0,False,,False,True,0,0
0 days 00:27:21.143000,LEC,16,0 days 00:01:30.265000,13.0,1.0,,,0 days 00:00:30.032000,0 days 00:00:24.139000,0 days 00:00:36.094000,0 days 00:26:20.925000,0 days 00:26:45.064000,0 days 00:27:21.158000,270.0,291.0,286.0,295.0,True,SUPERSOFT,12.0,True,Sauber,0 days 00:25:50.878000,,1,17.0,False,,False,True,0,0
0 days 00:28:52.092000,LEC,16,0 days 00:01:30.949000,14.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:24.148000,0 days 00:00:36.481000,0 days 00:27:51.478000,0 days 00:28:15.626000,0 days 00:28:52.107000,269.0,292.0,283.0,296.0,False,SUPERSOFT,13.0,True,Sauber,0 days 00:27:21.143000,,1,16.0,False,,False,True,1,0
0 days 00:30:22.669000,LEC,16,0 days 00:01:30.577000,15.0,1.0,,,0 days 00:00:30.221000,0 days 00:00:24.213000,0 days 00:00:36.143000,0 days 00:29:22.328000,0 days 00:29:46.541000,0 days 00:30:22.684000,,286.0,283.0,290.0,False,SUPERSOFT,14.0,True,Sauber,0 days 00:28:52.092000,,1,16.0,False,,False,True,0,0
